day,month,week,hour,input,output
2,8,2,11,"[8580.25, 8578.0, 8570.55, 8572.75, 8572.75, 8574.8, 8574.0, 8571.55, 8573.15, 8572.7, 8572.55, 8573.0, 8573.4, 8573.75, 8574.45, 8577.05, 8576.25, 8576.85, 8576.2, 8576.3, 8575.65, 8575.65, 8574.8, 8575.15, 8574.95, 8575.6, 8575.55, 8574.85, 8576.75, 8576.35, 8577.0, 8579.25, 8578.25, 8579.8, 8581.8, 8582.1, 8582.5, 8583.3, 8581.15, 8580.5, 8579.6, 8579.1, 8576.4, 8574.65, 8572.55, 8572.0, 8571.75, 8574.4, 8575.1, 8575.25, 8575.2, 8574.5, 8575.7, 8577.9, 8577.05, 8577.25, 8578.0, 8577.95, 8578.0, 8577.8]","[8580.25, 8578.0, 8570.55, 8572.75, 8572.75, 8574.8, 8574.0, 8571.55, 8573.15, 8572.7, 8572.55, 8573.0, 8573.4, 8573.75, 8574.45, 8577.05, 8576.25, 8576.85, 8576.2, 8576.3, 8575.65, 8575.65, 8574.8, 8575.15, 8574.95, 8575.6, 8575.55, 8574.85, 8576.75, 8576.35, 8577.0, 8579.25, 8578.25, 8579.8, 8581.8, 8582.1, 8582.5, 8583.3, 8581.15, 8580.5, 8579.6, 8579.1, 8576.4, 8574.65, 8572.55, 8572.0, 8571.75, 8574.4, 8575.1, 8575.25, 8575.2, 8574.5, 8575.7, 8577.9, 8577.05, 8577.25, 8578.0, 8577.95, 8578.0, 8577.8, 8577.35, 8576.2, 8576.75, 8574.7, 8576.3, 8574.0, 8574.55, 8572.25, 8573.2, 8571.65, 8571.25, 8571.85, 8571.55, 8568.4, 8566.25, 8569.6, 8569.6, 8572.2, 8573.55, 8572.65, 8571.7, 8570.65, 8570.2, 8574.45, 8573.95, 8574.75, 8575.45, 8576.2, 8576.75, 8579.6]"
2,8,2,12,"[8577.35, 8576.2, 8576.75, 8574.7, 8576.3, 8574.0, 8574.55, 8572.25, 8573.2, 8571.65, 8571.25, 8571.85, 8571.55, 8568.4, 8566.25, 8569.6, 8569.6, 8572.2, 8573.55, 8572.65, 8571.7, 8570.65, 8570.2, 8574.45, 8573.95, 8574.75, 8575.45, 8576.2, 8576.75, 8579.6, 8580.3, 8581.65, 8581.55, 8580.5, 8578.45, 8579.6, 8581.8, 8580.6, 8578.75, 8577.9, 8576.45, 8578.3, 8577.1, 8579.5, 8581.25, 8582.05, 8584.8, 8586.55, 8584.0, 8585.6, 8584.2, 8582.15, 8578.2, 8577.05, 8575.05, 8577.1, 8576.6, 8576.75, 8580.65, 8579.6]","[8577.35, 8576.2, 8576.75, 8574.7, 8576.3, 8574.0, 8574.55, 8572.25, 8573.2, 8571.65, 8571.25, 8571.85, 8571.55, 8568.4, 8566.25, 8569.6, 8569.6, 8572.2, 8573.55, 8572.65, 8571.7, 8570.65, 8570.2, 8574.45, 8573.95, 8574.75, 8575.45, 8576.2, 8576.75, 8579.6, 8580.3, 8581.65, 8581.55, 8580.5, 8578.45, 8579.6, 8581.8, 8580.6, 8578.75, 8577.9, 8576.45, 8578.3, 8577.1, 8579.5, 8581.25, 8582.05, 8584.8, 8586.55, 8584.0, 8585.6, 8584.2, 8582.15, 8578.2, 8577.05, 8575.05, 8577.1, 8576.6, 8576.75, 8580.65, 8579.6, 8581.5, 8581.7, 8580.25, 8582.15, 8581.95, 8581.05, 8582.15, 8580.5, 8580.7, 8577.7, 8578.95, 8578.8, 8575.35, 8574.35, 8572.0, 8573.5, 8573.95, 8574.2, 8576.05, 8576.0, 8576.65, 8579.55, 8581.25, 8580.2, 8582.7, 8580.75, 8579.1, 8578.5, 8577.8, 8579.85]"
2,8,2,13,"[8581.5, 8581.7, 8580.25, 8582.15, 8581.95, 8581.05, 8582.15, 8580.5, 8580.7, 8577.7, 8578.95, 8578.8, 8575.35, 8574.35, 8572.0, 8573.5, 8573.95, 8574.2, 8576.05, 8576.0, 8576.65, 8579.55, 8581.25, 8580.2, 8582.7, 8580.75, 8579.1, 8578.5, 8577.8, 8579.85, 8577.65, 8579.35, 8578.85, 8579.25, 8577.85, 8575.85, 8576.4, 8577.65, 8579.8, 8580.85, 8580.15, 8582.05, 8581.4, 8581.35, 8580.95, 8582.6, 8584.55, 8582.5, 8586.2, 8584.0, 8583.0, 8586.4, 8589.5, 8588.6, 8587.75, 8586.75, 8584.9, 8585.85, 8584.0, 8580.8]","[8581.5, 8581.7, 8580.25, 8582.15, 8581.95, 8581.05, 8582.15, 8580.5, 8580.7, 8577.7, 8578.95, 8578.8, 8575.35, 8574.35, 8572.0, 8573.5, 8573.95, 8574.2, 8576.05, 8576.0, 8576.65, 8579.55, 8581.25, 8580.2, 8582.7, 8580.75, 8579.1, 8578.5, 8577.8, 8579.85, 8577.65, 8579.35, 8578.85, 8579.25, 8577.85, 8575.85, 8576.4, 8577.65, 8579.8, 8580.85, 8580.15, 8582.05, 8581.4, 8581.35, 8580.95, 8582.6, 8584.55, 8582.5, 8586.2, 8584.0, 8583.0, 8586.4, 8589.5, 8588.6, 8587.75, 8586.75, 8584.9, 8585.85, 8584.0, 8580.8, 8578.85, 8572.1, 8571.35, 8569.45, 8565.55, 8566.65, 8561.45, 8558.85, 8559.8, 8562.8, 8566.05, 8566.65, 8567.5, 8566.1, 8565.85, 8560.55, 8558.15, 8559.55, 8559.15, 8562.05, 8565.95, 8568.6, 8570.25, 8571.6, 8573.1, 8571.9, 8566.8, 8569.4, 8569.3, 8569.75]"
3,8,2,10,"[8574.25, 8576.65, 8576.35, 8575.15, 8575.2, 8574.45, 8572.55, 8569.45, 8571.2, 8572.45, 8573.15, 8572.55, 8571.75, 8570.3, 8569.95, 8571.7, 8574.15, 8573.1, 8574.3, 8574.95, 8575.6, 8579.45, 8576.2, 8576.85, 8575.55, 8574.2, 8574.7, 8577.9, 8575.7, 8575.1, 8573.35, 8574.05, 8573.1, 8572.4, 8572.75, 8572.25, 8572.3, 8570.35, 8573.0, 8575.1, 8574.45, 8573.35, 8574.5, 8575.55, 8576.65, 8577.2, 8575.1, 8574.95, 8574.35, 8574.95, 8574.25, 8574.5, 8575.9, 8575.9, 8575.9, 8573.4, 8572.65, 8570.55, 8571.05, 8569.25]","[8574.25, 8576.65, 8576.35, 8575.15, 8575.2, 8574.45, 8572.55, 8569.45, 8571.2, 8572.45, 8573.15, 8572.55, 8571.75, 8570.3, 8569.95, 8571.7, 8574.15, 8573.1, 8574.3, 8574.95, 8575.6, 8579.45, 8576.2, 8576.85, 8575.55, 8574.2, 8574.7, 8577.9, 8575.7, 8575.1, 8573.35, 8574.05, 8573.1, 8572.4, 8572.75, 8572.25, 8572.3, 8570.35, 8573.0, 8575.1, 8574.45, 8573.35, 8574.5, 8575.55, 8576.65, 8577.2, 8575.1, 8574.95, 8574.35, 8574.95, 8574.25, 8574.5, 8575.9, 8575.9, 8575.9, 8573.4, 8572.65, 8570.55, 8571.05, 8569.25, 8568.7, 8567.8, 8568.7, 8568.75, 8564.05, 8562.9, 8563.3, 8565.95, 8567.1, 8564.05, 8564.75, 8565.3, 8566.5, 8566.75, 8566.95, 8566.25, 8566.15, 8565.4, 8566.15, 8565.95, 8564.7, 8563.95, 8562.65, 8562.15, 8562.1, 8562.05, 8558.85, 8557.8, 8556.0, 8557.35]"
3,8,2,11,"[8568.7, 8567.8, 8568.7, 8568.75, 8564.05, 8562.9, 8563.3, 8565.95, 8567.1, 8564.05, 8564.75, 8565.3, 8566.5, 8566.75, 8566.95, 8566.25, 8566.15, 8565.4, 8566.15, 8565.95, 8564.7, 8563.95, 8562.65, 8562.15, 8562.1, 8562.05, 8558.85, 8557.8, 8556.0, 8557.35, 8555.15, 8554.6, 8553.85, 8556.2, 8557.2, 8557.1, 8558.05, 8560.15, 8559.1, 8558.3, 8555.65, 8555.2, 8556.8, 8559.7, 8560.05, 8560.2, 8558.95, 8558.95, 8557.9, 8557.35, 8555.2, 8552.15, 8554.85, 8557.0, 8556.5, 8556.85, 8557.75, 8558.65, 8560.65, 8561.1]","[8568.7, 8567.8, 8568.7, 8568.75, 8564.05, 8562.9, 8563.3, 8565.95, 8567.1, 8564.05, 8564.75, 8565.3, 8566.5, 8566.75, 8566.95, 8566.25, 8566.15, 8565.4, 8566.15, 8565.95, 8564.7, 8563.95, 8562.65, 8562.15, 8562.1, 8562.05, 8558.85, 8557.8, 8556.0, 8557.35, 8555.15, 8554.6, 8553.85, 8556.2, 8557.2, 8557.1, 8558.05, 8560.15, 8559.1, 8558.3, 8555.65, 8555.2, 8556.8, 8559.7, 8560.05, 8560.2, 8558.95, 8558.95, 8557.9, 8557.35, 8555.2, 8552.15, 8554.85, 8557.0, 8556.5, 8556.85, 8557.75, 8558.65, 8560.65, 8561.1, 8560.6, 8560.25, 8558.0, 8556.25, 8556.65, 8557.8, 8556.8, 8557.25, 8554.85, 8553.55, 8551.65, 8554.5, 8555.25, 8556.0, 8555.05, 8557.25, 8557.6, 8559.4, 8559.7, 8560.1, 8562.35, 8561.15, 8561.0, 8562.2, 8562.75, 8562.85, 8562.6, 8563.6, 8562.5, 8564.5]"
3,8,2,12,"[8560.6, 8560.25, 8558.0, 8556.25, 8556.65, 8557.8, 8556.8, 8557.25, 8554.85, 8553.55, 8551.65, 8554.5, 8555.25, 8556.0, 8555.05, 8557.25, 8557.6, 8559.4, 8559.7, 8560.1, 8562.35, 8561.15, 8561.0, 8562.2, 8562.75, 8562.85, 8562.6, 8563.6, 8562.5, 8564.5, 8566.2, 8563.9, 8563.45, 8561.5, 8560.45, 8560.3, 8559.3, 8559.0, 8558.1, 8558.9, 8558.6, 8560.2, 8563.05, 8563.15, 8563.35, 8562.2, 8562.85, 8562.3, 8563.55, 8564.2, 8564.35, 8563.7, 8560.3, 8561.45, 8563.4, 8564.95, 8565.05, 8564.8, 8566.7, 8568.5]","[8560.6, 8560.25, 8558.0, 8556.25, 8556.65, 8557.8, 8556.8, 8557.25, 8554.85, 8553.55, 8551.65, 8554.5, 8555.25, 8556.0, 8555.05, 8557.25, 8557.6, 8559.4, 8559.7, 8560.1, 8562.35, 8561.15, 8561.0, 8562.2, 8562.75, 8562.85, 8562.6, 8563.6, 8562.5, 8564.5, 8566.2, 8563.9, 8563.45, 8561.5, 8560.45, 8560.3, 8559.3, 8559.0, 8558.1, 8558.9, 8558.6, 8560.2, 8563.05, 8563.15, 8563.35, 8562.2, 8562.85, 8562.3, 8563.55, 8564.2, 8564.35, 8563.7, 8560.3, 8561.45, 8563.4, 8564.95, 8565.05, 8564.8, 8566.7, 8568.5, 8568.7, 8570.25, 8573.1, 8572.75, 8574.75, 8572.3, 8570.85, 8571.85, 8573.25, 8570.15, 8568.85, 8568.6, 8568.5, 8570.7, 8569.2, 8573.45, 8577.9, 8580.6, 8583.65, 8589.45, 8593.45, 8599.0, 8593.6, 8591.35, 8589.3, 8589.1, 8586.85, 8585.35, 8584.9, 8590.4]"
3,8,2,13,"[8568.7, 8570.25, 8573.1, 8572.75, 8574.75, 8572.3, 8570.85, 8571.85, 8573.25, 8570.15, 8568.85, 8568.6, 8568.5, 8570.7, 8569.2, 8573.45, 8577.9, 8580.6, 8583.65, 8589.45, 8593.45, 8599.0, 8593.6, 8591.35, 8589.3, 8589.1, 8586.85, 8585.35, 8584.9, 8590.4, 8596.8, 8593.15, 8592.85, 8592.4, 8591.5, 8592.95, 8589.95, 8586.2, 8590.9, 8590.25, 8590.5, 8590.9, 8592.95, 8591.95, 8590.15, 8588.7, 8590.0, 8589.85, 8592.75, 8595.8, 8594.7, 8592.35, 8593.25, 8594.6, 8592.2, 8590.0, 8591.05, 8588.85, 8590.45, 8588.75]","[8568.7, 8570.25, 8573.1, 8572.75, 8574.75, 8572.3, 8570.85, 8571.85, 8573.25, 8570.15, 8568.85, 8568.6, 8568.5, 8570.7, 8569.2, 8573.45, 8577.9, 8580.6, 8583.65, 8589.45, 8593.45, 8599.0, 8593.6, 8591.35, 8589.3, 8589.1, 8586.85, 8585.35, 8584.9, 8590.4, 8596.8, 8593.15, 8592.85, 8592.4, 8591.5, 8592.95, 8589.95, 8586.2, 8590.9, 8590.25, 8590.5, 8590.9, 8592.95, 8591.95, 8590.15, 8588.7, 8590.0, 8589.85, 8592.75, 8595.8, 8594.7, 8592.35, 8593.25, 8594.6, 8592.2, 8590.0, 8591.05, 8588.85, 8590.45, 8588.75, 8591.8, 8589.0, 8588.9, 8586.65, 8586.0, 8583.15, 8581.05, 8583.35, 8583.85, 8584.25, 8583.65, 8588.8, 8588.95, 8591.75, 8590.05, 8589.95, 8592.75, 8593.9, 8591.35, 8594.55, 8601.5, 8603.9, 8602.0, 8605.9, 8602.6, 8600.2, 8600.3, 8598.85, 8599.85, 8599.9]"
4,8,2,10,"[8592.95, 8593.6, 8593.0, 8591.5, 8590.75, 8589.9, 8586.65, 8587.3, 8588.8, 8587.45, 8587.55, 8587.2, 8588.35, 8591.75, 8592.75, 8591.15, 8593.4, 8593.6, 8592.15, 8591.2, 8589.85, 8585.0, 8579.4, 8580.2, 8580.9, 8582.55, 8585.4, 8585.8, 8586.4, 8585.95, 8585.2, 8586.7, 8585.95, 8585.9, 8590.25, 8589.7, 8587.7, 8586.5, 8586.2, 8586.6, 8589.25, 8588.3, 8588.1, 8589.55, 8589.5, 8591.7, 8591.5, 8591.8, 8590.4, 8590.95, 8591.5, 8592.15, 8590.0, 8590.45, 8590.85, 8589.3, 8588.5, 8587.0, 8585.55, 8585.5]","[8592.95, 8593.6, 8593.0, 8591.5, 8590.75, 8589.9, 8586.65, 8587.3, 8588.8, 8587.45, 8587.55, 8587.2, 8588.35, 8591.75, 8592.75, 8591.15, 8593.4, 8593.6, 8592.15, 8591.2, 8589.85, 8585.0, 8579.4, 8580.2, 8580.9, 8582.55, 8585.4, 8585.8, 8586.4, 8585.95, 8585.2, 8586.7, 8585.95, 8585.9, 8590.25, 8589.7, 8587.7, 8586.5, 8586.2, 8586.6, 8589.25, 8588.3, 8588.1, 8589.55, 8589.5, 8591.7, 8591.5, 8591.8, 8590.4, 8590.95, 8591.5, 8592.15, 8590.0, 8590.45, 8590.85, 8589.3, 8588.5, 8587.0, 8585.55, 8585.5, 8584.55, 8583.3, 8582.75, 8581.85, 8581.05, 8581.05, 8583.45, 8582.25, 8580.1, 8584.0, 8583.15, 8581.7, 8578.5, 8576.35, 8575.9, 8568.85, 8572.25, 8571.25, 8573.0, 8570.9, 8569.65, 8571.8, 8570.45, 8568.4, 8569.45, 8569.95, 8571.85, 8571.15, 8571.65, 8570.6]"
4,8,2,11,"[8584.55, 8583.3, 8582.75, 8581.85, 8581.05, 8581.05, 8583.45, 8582.25, 8580.1, 8584.0, 8583.15, 8581.7, 8578.5, 8576.35, 8575.9, 8568.85, 8572.25, 8571.25, 8573.0, 8570.9, 8569.65, 8571.8, 8570.45, 8568.4, 8569.45, 8569.95, 8571.85, 8571.15, 8571.65, 8570.6, 8572.25, 8573.8, 8574.6, 8575.1, 8575.55, 8578.55, 8581.25, 8581.05, 8581.9, 8581.45, 8583.1, 8584.2, 8585.5, 8583.3, 8583.6, 8583.9, 8584.1, 8584.1, 8583.7, 8581.35, 8580.35, 8580.3, 8581.35, 8579.75, 8580.6, 8581.5, 8582.4, 8584.0, 8583.35, 8582.85]","[8584.55, 8583.3, 8582.75, 8581.85, 8581.05, 8581.05, 8583.45, 8582.25, 8580.1, 8584.0, 8583.15, 8581.7, 8578.5, 8576.35, 8575.9, 8568.85, 8572.25, 8571.25, 8573.0, 8570.9, 8569.65, 8571.8, 8570.45, 8568.4, 8569.45, 8569.95, 8571.85, 8571.15, 8571.65, 8570.6, 8572.25, 8573.8, 8574.6, 8575.1, 8575.55, 8578.55, 8581.25, 8581.05, 8581.9, 8581.45, 8583.1, 8584.2, 8585.5, 8583.3, 8583.6, 8583.9, 8584.1, 8584.1, 8583.7, 8581.35, 8580.35, 8580.3, 8581.35, 8579.75, 8580.6, 8581.5, 8582.4, 8584.0, 8583.35, 8582.85, 8584.2, 8585.5, 8587.05, 8587.0, 8586.05, 8586.0, 8584.15, 8583.2, 8582.95, 8583.2, 8584.35, 8584.85, 8585.7, 8587.15, 8585.0, 8584.6, 8584.25, 8583.9, 8585.3, 8585.5, 8585.95, 8586.65, 8586.95, 8589.0, 8591.7, 8591.15, 8591.95, 8591.4, 8590.15, 8588.5]"
4,8,2,12,"[8584.2, 8585.5, 8587.05, 8587.0, 8586.05, 8586.0, 8584.15, 8583.2, 8582.95, 8583.2, 8584.35, 8584.85, 8585.7, 8587.15, 8585.0, 8584.6, 8584.25, 8583.9, 8585.3, 8585.5, 8585.95, 8586.65, 8586.95, 8589.0, 8591.7, 8591.15, 8591.95, 8591.4, 8590.15, 8588.5, 8586.85, 8588.9, 8584.25, 8583.55, 8580.2, 8580.8, 8581.7, 8582.15, 8583.2, 8583.5, 8585.35, 8584.75, 8585.0, 8583.7, 8584.25, 8585.1, 8585.6, 8585.55, 8586.0, 8585.1, 8585.1, 8586.4, 8586.7, 8587.45, 8587.0, 8586.45, 8586.0, 8586.25, 8587.2, 8590.5]","[8584.2, 8585.5, 8587.05, 8587.0, 8586.05, 8586.0, 8584.15, 8583.2, 8582.95, 8583.2, 8584.35, 8584.85, 8585.7, 8587.15, 8585.0, 8584.6, 8584.25, 8583.9, 8585.3, 8585.5, 8585.95, 8586.65, 8586.95, 8589.0, 8591.7, 8591.15, 8591.95, 8591.4, 8590.15, 8588.5, 8586.85, 8588.9, 8584.25, 8583.55, 8580.2, 8580.8, 8581.7, 8582.15, 8583.2, 8583.5, 8585.35, 8584.75, 8585.0, 8583.7, 8584.25, 8585.1, 8585.6, 8585.55, 8586.0, 8585.1, 8585.1, 8586.4, 8586.7, 8587.45, 8587.0, 8586.45, 8586.0, 8586.25, 8587.2, 8590.5, 8590.6, 8589.55, 8589.65, 8589.5, 8589.15, 8587.75, 8587.5, 8590.15, 8590.1, 8589.95, 8588.95, 8589.3, 8589.15, 8588.15, 8589.5, 8588.45, 8588.5, 8588.4, 8590.65, 8589.45, 8588.4, 8587.75, 8587.55, 8588.5, 8589.25, 8588.1, 8586.85, 8588.6, 8589.35, 8588.75]"
4,8,2,13,"[8590.6, 8589.55, 8589.65, 8589.5, 8589.15, 8587.75, 8587.5, 8590.15, 8590.1, 8589.95, 8588.95, 8589.3, 8589.15, 8588.15, 8589.5, 8588.45, 8588.5, 8588.4, 8590.65, 8589.45, 8588.4, 8587.75, 8587.55, 8588.5, 8589.25, 8588.1, 8586.85, 8588.6, 8589.35, 8588.75, 8587.3, 8584.65, 8582.9, 8581.45, 8579.65, 8579.55, 8578.15, 8578.85, 8576.45, 8574.3, 8572.6, 8568.75, 8570.95, 8569.5, 8568.95, 8565.4, 8563.45, 8558.4, 8560.8, 8558.9, 8558.15, 8565.0, 8566.35, 8564.65, 8562.85, 8565.5, 8564.75, 8567.0, 8567.8, 8567.6]","[8590.6, 8589.55, 8589.65, 8589.5, 8589.15, 8587.75, 8587.5, 8590.15, 8590.1, 8589.95, 8588.95, 8589.3, 8589.15, 8588.15, 8589.5, 8588.45, 8588.5, 8588.4, 8590.65, 8589.45, 8588.4, 8587.75, 8587.55, 8588.5, 8589.25, 8588.1, 8586.85, 8588.6, 8589.35, 8588.75, 8587.3, 8584.65, 8582.9, 8581.45, 8579.65, 8579.55, 8578.15, 8578.85, 8576.45, 8574.3, 8572.6, 8568.75, 8570.95, 8569.5, 8568.95, 8565.4, 8563.45, 8558.4, 8560.8, 8558.9, 8558.15, 8565.0, 8566.35, 8564.65, 8562.85, 8565.5, 8564.75, 8567.0, 8567.8, 8567.6, 8565.9, 8565.45, 8563.15, 8564.0, 8565.55, 8565.35, 8565.5, 8567.05, 8569.85, 8568.6, 8568.3, 8563.9, 8565.45, 8568.65, 8565.9, 8567.85, 8568.2, 8570.3, 8570.65, 8575.3, 8576.05, 8574.4, 8573.9, 8574.25, 8573.25, 8573.1, 8569.8, 8568.95, 8570.5, 8570.35]"
0,8,3,10,"[8609.85, 8608.45, 8605.8, 8606.75, 8607.9, 8607.35, 8608.25, 8608.5, 8608.7, 8609.05, 8608.8, 8611.3, 8612.5, 8611.2, 8610.05, 8609.8, 8610.85, 8612.3, 8614.6, 8615.3, 8615.65, 8614.15, 8614.15, 8615.25, 8615.5, 8615.15, 8617.0, 8619.35, 8619.6, 8620.15, 8617.3, 8616.3, 8615.95, 8616.35, 8616.8, 8614.85, 8615.1, 8615.6, 8614.8, 8614.2, 8614.5, 8613.75, 8611.75, 8613.9, 8614.0, 8612.75, 8614.3, 8616.4, 8616.6, 8616.55, 8615.3, 8615.6, 8614.55, 8613.4, 8612.45, 8609.9, 8608.6, 8606.1, 8607.55, 8605.8]","[8609.85, 8608.45, 8605.8, 8606.75, 8607.9, 8607.35, 8608.25, 8608.5, 8608.7, 8609.05, 8608.8, 8611.3, 8612.5, 8611.2, 8610.05, 8609.8, 8610.85, 8612.3, 8614.6, 8615.3, 8615.65, 8614.15, 8614.15, 8615.25, 8615.5, 8615.15, 8617.0, 8619.35, 8619.6, 8620.15, 8617.3, 8616.3, 8615.95, 8616.35, 8616.8, 8614.85, 8615.1, 8615.6, 8614.8, 8614.2, 8614.5, 8613.75, 8611.75, 8613.9, 8614.0, 8612.75, 8614.3, 8616.4, 8616.6, 8616.55, 8615.3, 8615.6, 8614.55, 8613.4, 8612.45, 8609.9, 8608.6, 8606.1, 8607.55, 8605.8, 8607.4, 8606.0, 8605.8, 8609.55, 8609.9, 8610.85, 8611.75, 8611.9, 8610.25, 8610.75, 8612.3, 8612.1, 8611.2, 8609.55, 8608.95, 8608.8, 8609.45, 8608.6, 8609.0, 8608.1, 8607.6, 8607.5, 8608.0, 8608.05, 8608.5, 8609.3, 8609.25, 8610.55, 8608.85, 8609.45]"
0,8,3,11,"[8607.4, 8606.0, 8605.8, 8609.55, 8609.9, 8610.85, 8611.75, 8611.9, 8610.25, 8610.75, 8612.3, 8612.1, 8611.2, 8609.55, 8608.95, 8608.8, 8609.45, 8608.6, 8609.0, 8608.1, 8607.6, 8607.5, 8608.0, 8608.05, 8608.5, 8609.3, 8609.25, 8610.55, 8608.85, 8609.45, 8609.7, 8609.0, 8607.3, 8607.2, 8606.75, 8606.7, 8606.05, 8607.9, 8608.55, 8608.05, 8608.85, 8608.5, 8608.35, 8608.25, 8607.7, 8608.35, 8607.95, 8607.55, 8608.15, 8607.85, 8607.75, 8606.95, 8608.55, 8608.2, 8609.8, 8608.75, 8609.2, 8610.25, 8610.7, 8610.8]","[8607.4, 8606.0, 8605.8, 8609.55, 8609.9, 8610.85, 8611.75, 8611.9, 8610.25, 8610.75, 8612.3, 8612.1, 8611.2, 8609.55, 8608.95, 8608.8, 8609.45, 8608.6, 8609.0, 8608.1, 8607.6, 8607.5, 8608.0, 8608.05, 8608.5, 8609.3, 8609.25, 8610.55, 8608.85, 8609.45, 8609.7, 8609.0, 8607.3, 8607.2, 8606.75, 8606.7, 8606.05, 8607.9, 8608.55, 8608.05, 8608.85, 8608.5, 8608.35, 8608.25, 8607.7, 8608.35, 8607.95, 8607.55, 8608.15, 8607.85, 8607.75, 8606.95, 8608.55, 8608.2, 8609.8, 8608.75, 8609.2, 8610.25, 8610.7, 8610.8, 8610.3, 8610.7, 8609.45, 8608.65, 8607.75, 8608.25, 8607.95, 8607.85, 8607.85, 8607.0, 8607.3, 8606.85, 8607.2, 8606.9, 8606.95, 8608.55, 8611.05, 8610.15, 8610.05, 8610.95, 8610.45, 8610.05, 8610.0, 8610.35, 8609.7, 8609.45, 8608.75, 8608.95, 8608.7, 8607.95]"
0,8,3,12,"[8610.3, 8610.7, 8609.45, 8608.65, 8607.75, 8608.25, 8607.95, 8607.85, 8607.85, 8607.0, 8607.3, 8606.85, 8607.2, 8606.9, 8606.95, 8608.55, 8611.05, 8610.15, 8610.05, 8610.95, 8610.45, 8610.05, 8610.0, 8610.35, 8609.7, 8609.45, 8608.75, 8608.95, 8608.7, 8607.95, 8605.75, 8605.45, 8602.25, 8598.3, 8601.15, 8599.7, 8599.75, 8598.5, 8596.85, 8599.3, 8600.25, 8600.8, 8600.45, 8600.35, 8600.15, 8599.85, 8598.45, 8598.2, 8598.05, 8597.7, 8600.6, 8601.2, 8601.6, 8602.95, 8601.85, 8601.6, 8603.0, 8604.05, 8605.2, 8603.25]","[8610.3, 8610.7, 8609.45, 8608.65, 8607.75, 8608.25, 8607.95, 8607.85, 8607.85, 8607.0, 8607.3, 8606.85, 8607.2, 8606.9, 8606.95, 8608.55, 8611.05, 8610.15, 8610.05, 8610.95, 8610.45, 8610.05, 8610.0, 8610.35, 8609.7, 8609.45, 8608.75, 8608.95, 8608.7, 8607.95, 8605.75, 8605.45, 8602.25, 8598.3, 8601.15, 8599.7, 8599.75, 8598.5, 8596.85, 8599.3, 8600.25, 8600.8, 8600.45, 8600.35, 8600.15, 8599.85, 8598.45, 8598.2, 8598.05, 8597.7, 8600.6, 8601.2, 8601.6, 8602.95, 8601.85, 8601.6, 8603.0, 8604.05, 8605.2, 8603.25, 8603.45, 8605.8, 8605.7, 8605.55, 8604.1, 8602.35, 8601.55, 8602.0, 8603.45, 8603.8, 8604.4, 8604.0, 8603.7, 8604.0, 8602.95, 8602.95, 8601.75, 8601.55, 8598.6, 8598.05, 8599.65, 8599.55, 8599.75, 8599.7, 8600.2, 8601.0, 8600.85, 8601.2, 8602.8, 8603.95]"
0,8,3,13,"[8603.45, 8605.8, 8605.7, 8605.55, 8604.1, 8602.35, 8601.55, 8602.0, 8603.45, 8603.8, 8604.4, 8604.0, 8603.7, 8604.0, 8602.95, 8602.95, 8601.75, 8601.55, 8598.6, 8598.05, 8599.65, 8599.55, 8599.75, 8599.7, 8600.2, 8601.0, 8600.85, 8601.2, 8602.8, 8603.95, 8603.3, 8600.75, 8596.85, 8595.3, 8590.6, 8588.95, 8591.35, 8591.35, 8590.7, 8586.6, 8584.05, 8581.7, 8582.8, 8588.45, 8590.55, 8592.8, 8591.55, 8595.0, 8597.0, 8599.2, 8597.25, 8594.55, 8592.8, 8592.5, 8596.1, 8591.75, 8587.15, 8591.1, 8591.9, 8591.4]","[8603.45, 8605.8, 8605.7, 8605.55, 8604.1, 8602.35, 8601.55, 8602.0, 8603.45, 8603.8, 8604.4, 8604.0, 8603.7, 8604.0, 8602.95, 8602.95, 8601.75, 8601.55, 8598.6, 8598.05, 8599.65, 8599.55, 8599.75, 8599.7, 8600.2, 8601.0, 8600.85, 8601.2, 8602.8, 8603.95, 8603.3, 8600.75, 8596.85, 8595.3, 8590.6, 8588.95, 8591.35, 8591.35, 8590.7, 8586.6, 8584.05, 8581.7, 8582.8, 8588.45, 8590.55, 8592.8, 8591.55, 8595.0, 8597.0, 8599.2, 8597.25, 8594.55, 8592.8, 8592.5, 8596.1, 8591.75, 8587.15, 8591.1, 8591.9, 8591.4, 8592.25, 8593.3, 8593.25, 8594.25, 8594.65, 8593.15, 8593.5, 8592.2, 8593.75, 8592.6, 8593.2, 8594.65, 8594.4, 8595.5, 8596.2, 8594.45, 8595.65, 8594.85, 8595.05, 8596.45, 8596.5, 8595.95, 8596.5, 8597.0, 8596.25, 8597.1, 8597.25, 8598.0, 8598.45, 8597.25]"
